t_recv,t_capture_sec,t_capture_nanosec,latency_ms,x,y,z,qx,qy,qz,qw
1762455943.3317602,1762455902,618962674,40712.797,0.29110077023506165,1.1494457721710205,0.054414015263319016,0.02531452476978302,-0.0179667416960001,-0.9578052163124084,0.2857367694377899
1762455943.3349023,1762455902,634701616,40700.201,0.29108166694641113,1.1494475603103638,0.05441373586654663,0.025266200304031372,-0.018106726929545403,-0.957806408405304,0.28572869300842285
1762455943.3515399,1762455902,650298291,40701.241,0.2910955846309662,1.1494476795196533,0.05441455543041229,0.025364307686686516,-0.018007153645157814,-0.9578315615653992,0.285641610622406
1762455943.4135997,1762455902,714188883,40699.411,0.2910865545272827,1.1494481563568115,0.05442383885383606,0.025187630206346512,-0.018085679039359093,-0.9578050374984741,0.2857411503791809
1762455943.5456376,1762455902,839260296,40706.377,0.29152393341064453,1.1488202810287476,0.054475296288728714,0.025130528956651688,-0.02011982351541519,-0.9591341614723206,0.2811143100261688
1762455943.5853512,1762455902,885524626,40699.827,0.29606398940086365,1.1410940885543823,0.05456160753965378,0.02338491939008236,-0.021024247631430626,-0.9652016758918762,0.2596093416213989
1762455943.6169016,1762455902,916145836,40700.756,0.3028227388858795,1.1286863088607788,0.054575372487306595,0.026650305837392807,-0.021333975717425346,-0.9724209904670715,0.2307208925485611
1762455943.6934478,1762455902,993475846,40699.972,0.3239506781101227,1.0767256021499634,0.05467614531517029,0.023196503520011902,-0.018246447667479515,-0.9876051545143127,0.15415924787521362
1762455943.8003123,1762455903,101400526,40698.912,0.34334343671798706,1.0038764476776123,0.05476565659046173,0.01681060902774334,0.03593426197767258,-0.9917329549789429,0.1220327615737915
1762455943.995028,1762455903,194375471,40800.653,0.3544663190841675,0.9504532814025879,0.05494819954037666,0.019472479820251465,0.03004222735762596,-0.9946740865707397,0.09665286540985107
1762455943.995986,1762455903,209393441,40786.592,0.3561931252479553,0.9408649206161499,0.05491963401436806,0.018366198986768723,0.03183116391301155,-0.9954022765159607,0.0884522795677185
1762455943.9971108,1762455903,224369018,40772.742,0.3576695919036865,0.9314060807228088,0.054897379130125046,0.01929366961121559,0.029035158455371857,-0.9962753057479858,0.07886946201324463
1762455944.0033724,1762455903,270562459,40732.810,0.3611878454685211,0.9032785892486572,0.0551270991563797,0.020354915410280228,0.009756584651768208,-0.9978730082511902,0.061155568808317184
1762455944.0091996,1762455903,302148945,40707.051,0.36299964785575867,0.8851760625839233,0.05505244806408882,0.022413097321987152,-0.011715161614120007,-0.9981223344802856,0.05578812211751938
1762455944.017937,1762455903,316114198,40701.823,0.36344584822654724,0.8807305097579956,0.05531686171889305,0.022429686039686203,-0.01842738874256611,-0.9981015920639038,0.05432108789682388
1762455944.1533334,1762455903,394048614,40759.285,0.36787983775138855,0.8304613828659058,0.05532392859458923,0.019968306645751,-0.019525565207004547,-0.9984352588653564,0.0484481044113636
1762455944.1543455,1762455903,409130419,40745.215,0.36836740374565125,0.8255783915519714,0.0555025190114975,0.01958618313074112,-0.022829778492450714,-0.9984420537948608,0.04699604958295822
