t_recv,t_capture_sec,t_capture_nanosec,latency_ms,x,y,z,qx,qy,qz,qw
1762455943.292544,1762455902,586665623,40705.878,0.10971314460039139,1.0578097105026245,0.05240945518016815,-0.024010565131902695,0.002366399858146906,0.9716606736183167,-0.23514601588249207
1762455943.303964,1762455902,603348399,40700.615,0.10971666872501373,1.0578069686889648,0.05239766463637352,-0.024115826934576035,0.002409576205536723,0.9716595411300659,-0.23513911664485931
1762455943.3316553,1762455902,618191557,40713.464,0.10972189158201218,1.057820200920105,0.05239531025290489,-0.024063875898718834,0.0023607853800058365,0.971664309501648,-0.23512524366378784
1762455943.3348107,1762455902,633970448,40700.840,0.10971174389123917,1.0578092336654663,0.052396152168512344,-0.024070102721452713,0.0023985225707292557,0.9716583490371704,-0.23514920473098755
1762455943.351466,1762455902,649518094,40701.948,0.10972171276807785,1.0578161478042603,0.052388038486242294,-0.023983066901564598,0.0023965127766132355,0.9716615676879883,-0.23514431715011597
1762455943.363855,1762455902,666061747,40697.793,0.1096808910369873,1.0577967166900635,0.05236464738845825,-0.023423314094543457,0.0030895175877958536,0.9715553522109985,-0.2356310933828354
1762455943.3827956,1762455902,682057495,40700.738,0.10971322655677795,1.057813048362732,0.052406907081604004,-0.02372521162033081,0.0022373595274984837,0.9717007875442505,-0.235010027885437
1762455943.3968759,1762455902,697951764,40698.924,0.10972178727388382,1.0578042268753052,0.05239693447947502,-0.024113139137625694,0.0024514112155884504,0.9716499447822571,-0.23517879843711853
1762455943.433946,1762455902,729991590,40703.954,0.10972153395414352,1.0578083992004395,0.05241716280579567,-0.024036690592765808,0.0023650741204619408,0.9716744422912598,-0.23508599400520325
1762455943.4456887,1762455902,745400322,40700.288,0.10972735285758972,1.0578023195266724,0.05241456627845764,-0.02442171238362789,0.0025302295107394457,0.9716688990592957,-0.23506760597229004
1762455943.4605954,1762455902,761191645,40699.404,0.10971350222826004,1.05781888961792,0.05238432437181473,-0.023961005732417107,0.0022081348579376936,0.9716846346855164,-0.23505324125289917
1762455943.5182872,1762455902,793094443,40725.193,0.1097167506814003,1.0578117370605469,0.05239759758114815,-0.024297643452882767,0.002524153795093298,0.9716694355010986,-0.23507824540138245
1762455943.5192375,1762455902,807749098,40711.488,0.1096876859664917,1.0577807426452637,0.05238276720046997,-0.02362295426428318,0.0031538475304841995,0.9716737866401672,-0.2351216822862625
1762455943.5241046,1762455902,823473304,40700.631,0.11025167256593704,1.0568827390670776,0.05240821838378906,-0.023228807374835014,0.00219223671592772,0.9734565019607544,-0.22767962515354156
1762455943.5536463,1762455902,854757936,40698.888,0.11350139230489731,1.0506430864334106,0.052431389689445496,-0.02683310955762863,0.004160495474934578,0.975757360458374,-0.21716423332691193
1762455943.5689652,1762455902,870279322,40698.686,0.11626365035772324,1.0449903011322021,0.052482616156339645,-0.027997761964797974,0.0042396727949380875,0.9776813983917236,-0.208175927400589
1762455943.5852835,1762455902,884823768,40700.460,0.11795108020305634,1.0417946577072144,0.05250629782676697,-0.02656715363264084,0.00522045511752367,0.978403627872467,-0.20492249727249146
