t_recv,t_capture_sec,t_capture_nanosec,latency_ms,x,y,z,qx,qy,qz,qw
1762455944.5959244,1762455903,684433006,40911.491,-0.6909493803977966,-0.6015936732292175,0.05245088040828705,0.003479549428448081,0.01676354557275772,-0.10552271455526352,0.9942694902420044
1762455944.60166,1762455903,699280005,40902.380,-0.6891042590141296,-0.5970760583877563,0.05250753462314606,0.004920292180031538,0.017553063109517097,-0.10344063490629196,0.9944685697555542
1762455944.6035402,1762455903,729772288,40873.768,-0.6821874976158142,-0.5789198279380798,0.05244774743914604,0.00953620858490467,0.01434911135584116,-0.09405660629272461,0.9954178333282471
1762455944.605134,1762455903,776343570,40828.790,-0.672042191028595,-0.5511665940284729,0.052584435790777206,0.01163959689438343,0.01295172143727541,-0.08148132264614105,0.9965227842330933
1762455944.6080804,1762455903,791352880,40816.727,-0.6687834858894348,-0.5416210293769836,0.05260638892650604,0.011208371259272099,0.015145495533943176,-0.07644619047641754,0.9968956708908081
1762455944.61005,1762455903,822796751,40787.253,-0.6640745997428894,-0.5273130536079407,0.05257327854633331,0.007884862832725048,0.014906019903719425,-0.07153066247701645,0.9972958564758301
1762455944.6121163,1762455903,838283635,40773.833,-0.6610026955604553,-0.5177319645881653,0.05261470749974251,0.008062477223575115,0.016048846766352654,-0.06742163747549057,0.9975629448890686
1762455944.6132905,1762455903,853342882,40759.948,-0.658157229423523,-0.5081799626350403,0.05279086157679558,0.008556133136153221,0.013778184540569782,-0.0626569390296936,0.9979034066200256
1762455944.61411,1762455903,868575125,40745.535,-0.6552824974060059,-0.49873286485671997,0.05276813358068466,0.008943799883127213,0.014933022670447826,-0.05885619670152664,0.9981147646903992
1762455944.6841905,1762455903,883734105,40800.457,-0.6525014638900757,-0.4890143871307373,0.05263040214776993,0.008814249187707901,0.01521113608032465,-0.05568188801407814,0.9982938170433044
1762455944.684742,1762455903,898891199,40785.851,-0.6496842503547668,-0.47917982935905457,0.05282095819711685,0.005038347095251083,0.015179554000496864,-0.052307404577732086,0.9985029697418213
