t_recv,t_capture_sec,t_capture_nanosec,latency_ms,x,y,z,qx,qy,qz,qw
1762455943.3446033,1762455902,636570289,40708.033,0.9471017718315125,-1.213006615638733,0.07238190621137619,-0.010514467023313046,0.028308846056461334,0.6772513389587402,0.7351318001747131
1762455943.366046,1762455902,667959055,40698.087,0.9471127390861511,-1.213015079498291,0.07234400510787964,-0.009705569595098495,0.030185844749212265,0.6768122315406799,0.7354725003242493
1762455943.398669,1762455902,699992316,40698.677,0.9471119046211243,-1.2130314111709595,0.07241497933864594,-0.010662552900612354,0.028772423043847084,0.6773231029510498,0.7350454926490784
1762455943.5184133,1762455902,795115859,40723.297,0.9471294283866882,-1.2130064964294434,0.07243909686803818,-0.012114542536437511,0.02787480130791664,0.6772221326828003,0.7351506948471069
1762455943.519339,1762455902,809958248,40709.381,0.9471145868301392,-1.2129806280136108,0.07238912582397461,-0.009856821037828922,0.029309920966625214,0.6772598624229431,0.7350937724113464
1762455943.5245209,1762455902,825412726,40699.108,0.947136640548706,-1.2130024433135986,0.07243268936872482,-0.012101581320166588,0.02805868536233902,0.6772216558456421,0.735144317150116
1762455943.545744,1762455902,840508988,40705.235,0.9471162557601929,-1.21299147605896,0.07242202013731003,-0.011021044105291367,0.028109848499298096,0.677128255367279,0.7352453470230103
1762455943.5556467,1762455902,856418901,40699.228,0.9471152424812317,-1.213003158569336,0.07244819402694702,-0.011640670709311962,0.028430309146642685,0.6772211790084839,0.735137939453125
1762455943.6013706,1762455902,902520291,40698.850,0.9428957104682922,-1.2127538919448853,0.07241922616958618,-0.008113770745694637,0.032448187470436096,0.6745399832725525,0.7374802827835083
1762455943.6172245,1762455902,917578001,40699.646,0.9385347366333008,-1.2124004364013672,0.07230930030345917,-0.010235308669507504,0.033759478479623795,0.6697638630867004,0.7417358160018921
1762455943.6945646,1762455902,995053840,40699.511,0.8951277136802673,-1.208990216255188,0.07185628265142441,-0.01001348439604044,0.030282989144325256,0.653272807598114,0.7564505338668823
1762455943.7096987,1762455903,9789930,40699.909,0.8893624544143677,-1.2085129022598267,0.07216252386569977,-0.0044245487079024315,0.03281953185796738,0.6514260172843933,0.7579891085624695
1762455943.7254236,1762455903,25735043,40699.688,0.8770070672035217,-1.207364797592163,0.07182791084051132,-0.010035499930381775,0.029198160395026207,0.648631751537323,0.7604759931564331
1762455943.790332,1762455903,40546702,40749.785,0.8646896481513977,-1.206000566482544,0.07142269611358643,-0.010392893105745316,0.028568821027874947,0.6481587886810303,0.760898232460022
