t_recv,t_capture_sec,t_capture_nanosec,latency_ms,x,y,z,qx,qy,qz,qw
1762455943.995834,1762455903,254400418,40741.434,-0.49944087862968445,-1.0438333749771118,0.05580827593803406,-0.05303427204489708,-0.005335478577762842,-0.1445399522781372,0.9880622625350952
1762455944.0032644,1762455903,269638179,40733.626,-0.49638253450393677,-1.0354282855987549,0.05564379319548607,-0.0468851700425148,-0.006044989917427301,-0.14113987982273102,0.9888604283332825
1762455944.0178337,1762455903,314932553,40702.901,-0.4893281161785126,-1.015108585357666,0.055515680462121964,-0.020174479112029076,-0.01111163105815649,-0.1295396387577057,0.9913067817687988
1762455944.0450397,1762455903,331073012,40713.967,-0.48663708567619324,-1.0069125890731812,0.05548657104372978,-0.009438603185117245,-0.01339422445744276,-0.12651214003562927,0.9918297529220581
1762455944.1531765,1762455903,392417960,40760.759,-0.47508978843688965,-0.9692195653915405,0.055177658796310425,-0.013038293458521366,-0.012108354829251766,-0.1098405197262764,0.9937900304794312
1762455944.1855657,1762455903,438757997,40746.808,-0.4683586657047272,-0.9445667862892151,0.05513979494571686,-0.015075578354299068,-0.012762073427438736,-0.09946351498365402,0.9948451519012451
1762455944.26834,1762455903,485085045,40783.255,-0.46105730533599854,-0.9156494140625,0.05528372898697853,-0.008832033723592758,-0.014917245134711266,-0.08815930783748627,0.9959555864334106
1762455944.340426,1762455903,562450324,40777.976,-0.4510754346847534,-0.8698984384536743,0.05546742305159569,-0.019442031159996986,-0.012514880858361721,-0.068583644926548,0.9973774552345276
1762455944.5137548,1762455903,592634328,40921.120,-0.44745221734046936,-0.8505409359931946,0.05529072880744934,-0.016413718461990356,-0.014970658347010612,-0.05950849875807762,0.9979805946350098
1762455944.6101184,1762455903,823746243,40786.372,-0.4290880560874939,-0.7163010239601135,0.05539378896355629,-0.012547544203698635,-0.014657902531325817,-0.022888192906975746,0.9995518922805786
1762455944.6122158,1762455903,854377441,40757.838,-0.4270053207874298,-0.6958770751953125,0.055447693914175034,-0.011072765104472637,-0.012985708191990852,-0.01917409896850586,0.9996705055236816
1762455944.7824223,1762455903,977507894,40804.914,-0.42119425535202026,-0.6208162903785706,0.055516842752695084,-0.013042796403169632,-0.01380031555891037,-0.008918539620935917,0.999779999256134
1762455944.809394,1762455904,109242235,40700.152,-0.41692042350769043,-0.5518611669540405,0.05542562156915665,-0.0077139222994446754,-0.013519172556698322,0.0006685469998046756,0.9998786449432373
1762455944.835926,1762455904,128530720,40707.395,-0.4164797365665436,-0.5415920615196228,0.055375613272190094,-0.01000415999442339,-0.012499423697590828,0.0021983610931783915,0.9998694062232971
1762455944.8485417,1762455904,146645243,40701.896,-0.4161025583744049,-0.5316987633705139,0.05537766218185425,-0.008982361294329166,-0.013929641805589199,0.0022969956044107676,0.9998600482940674
1762455944.8632295,1762455904,162734788,40700.495,-0.4156832993030548,-0.5217280983924866,0.05556866154074669,-0.009188998490571976,-0.015244334004819393,0.0032228073105216026,0.9998364448547363
1762455944.9522488,1762455904,250995307,40701.253,-0.4136405289173126,-0.4664565920829773,0.05540817975997925,-0.010727513581514359,-0.013405774720013142,0.013713506981730461,0.9997586011886597
1762455944.9696133,1762455904,268811608,40700.802,-0.4133467674255371,-0.45633167028427124,0.05542739853262901,-0.009930399246513844,-0.01173836924135685,0.014343071728944778,0.9997789859771729
1762455945.0126922,1762455904,286374035,40726.318,-0.41325193643569946,-0.44609665870666504,0.05541392043232918,-0.010327547788619995,-0.013662701472640038,0.014945841394364834,0.9997416138648987
1762455945.0468178,1762455904,338064683,40708.753,-0.4127880036830902,-0.41641390323638916,0.055421967059373856,-0.006898657418787479,-0.01261075772345066,0.019323254004120827,0.9997100234031677
1762455945.0625358,1762455904,354936311,40707.599,-0.4125339984893799,-0.40617141127586365,0.055316679179668427,-0.00915585272014141,-0.011587460525333881,0.0197051502764225,0.9996967315673828
1762455945.074788,1762455904,372789418,40701.999,-0.41233348846435547,-0.3960985243320465,0.055402737110853195,-0.013187216594815254,-0.013444796204566956,0.022625068202614784,0.9995666146278381
1762455945.102819,1762455904,389578772,40713.240,-0.41237494349479675,-0.381443589925766,0.05536777898669243,-0.007571745663881302,-0.013457296416163445,0.026551688089966774,0.999528169631958
1762455945.1070387,1762455904,405231460,40701.807,-0.4124549627304077,-0.3713826835155487,0.0552789680659771,-0.006557251792401075,-0.012965895235538483,0.027608854696154594,0.9995132684707642
1762455945.1214106,1762455904,421965709,40699.445,-0.41245001554489136,-0.3610825538635254,0.05542043596506119,-0.010310043580830097,-0.01269671693444252,0.028725527226924896,0.999453604221344
1762455945.1459684,1762455904,438428975,40707.540,-0.4125122129917145,-0.35108482837677,0.05529683455824852,-0.010050044395029545,-0.011225707828998566,0.030452802777290344,0.9994226694107056
1762455945.185808,1762455904,453556456,40732.251,-0.41277042031288147,-0.3410438895225525,0.055283017456531525,-0.009548723697662354,-0.014128109440207481,0.032491981983184814,0.9993265867233276
1762455945.1893306,1762455904,470114636,40719.216,-0.41305020451545715,-0.3313019573688507,0.05527505278587341,-0.008705373853445053,-0.014368330128490925,0.034274421632289886,0.9992713332176208
1762455945.1900492,1762455904,486035794,40704.013,-0.4132881164550781,-0.32118886709213257,0.055212732404470444,-0.010348642244935036,-0.01521006878465414,0.034420620650053024,0.999238133430481
1762455945.2527533,1762455904,500498735,40752.254,-0.4133274257183075,-0.31136465072631836,0.05521463602781296,-0.008076255209743977,-0.013115964829921722,0.03632088378071785,0.9992214441299438
1762455945.2539685,1762455904,516399429,40737.569,-0.4133986234664917,-0.3010856509208679,0.05515911430120468,-0.009633485227823257,-0.0118087874725461,0.038999367505311966,0.9991230964660645
1762455945.2548523,1762455904,531160803,40723.691,-0.4137137532234192,-0.29098382592201233,0.05511876195669174,-0.011092597618699074,-0.012497235089540482,0.04007492959499359,0.9990569949150085
1762455945.2554686,1762455904,547104449,40708.364,-0.4140518307685852,-0.28100332617759705,0.05505207180976868,-0.011511585675179958,-0.013668862171471119,0.040293291211128235,0.9990281462669373
1762455945.2869735,1762455904,563081410,40723.892,-0.41444656252861023,-0.27110081911087036,0.05506705492734909,-0.010403756983578205,-0.013579830527305603,0.041331641376018524,0.9989989995956421
1762455945.303428,1762455904,578257640,40725.170,-0.4146988093852997,-0.2609536051750183,0.055088505148887634,-0.011235453188419342,-0.013632646761834621,0.04421110078692436,0.998866081237793
1762455945.4946487,1762455904,700353675,40794.295,-0.4183140993118286,-0.18537603318691254,0.054868172854185104,-0.011221892200410366,-0.01423631515353918,0.05471937358379364,0.9983372688293457
1762455945.4961367,1762455904,716442312,40779.694,-0.41862037777900696,-0.1804696023464203,0.05454215034842491,-0.012840475887060165,-0.013819308020174503,0.05601832643151283,0.9982516169548035
1762455945.515615,1762455904,762901499,40752.713,-0.4205062985420227,-0.1498417854309082,0.05454067513346672,-0.01921248435974121,-0.013857237994670868,0.05910197272896767,0.9979708790779114
1762455945.6049554,1762455904,808959867,40795.995,-0.42285507917404175,-0.120096355676651,0.0542813241481781,-0.014274293556809425,-0.014482085593044758,0.06448663771152496,0.9977114200592041
1762455945.7188923,1762455904,855151910,40863.740,-0.4246121048927307,-0.09520694613456726,0.054154299199581146,-0.012604901567101479,-0.01169614214450121,0.06959449499845505,0.9974271655082703
1762455945.7258806,1762455904,918560319,40807.320,-0.4279683530330658,-0.06000877171754837,0.053975991904735565,-0.016804607585072517,-0.01404582429677248,0.07506614923477173,0.9969379901885986
1762455945.726726,1762455904,932912352,40793.814,-0.4290028214454651,-0.04970758780837059,0.0538298599421978,-0.0207663681358099,-0.012642885558307171,0.07641366869211197,0.9967797994613647
1762455945.7280712,1762455904,949569218,40778.502,-0.43013960123062134,-0.039631932973861694,0.05379688739776611,-0.02050747722387314,-0.014822832308709621,0.07835656404495239,0.996604323387146
1762455945.7307012,1762455904,963998845,40766.702,-0.43123167753219604,-0.02971804141998291,0.05359487235546112,-0.021070430055260658,-0.014698672108352184,0.07678645104169846,0.9967165589332581
1762455945.8042529,1762455904,994344531,40809.908,-0.43316495418548584,-0.010523486882448196,0.0535462349653244,-0.010254664346575737,-0.013747510500252247,0.07859340310096741,0.996759295463562
1762455946.3978722,1762455905,9645917,41388.226,-0.4342663586139679,-6.0256803408265114e-05,0.05336657539010048,-0.015034130774438381,-0.013426821678876877,0.0822993740439415,0.9964038133621216
1762455946.4321697,1762455905,39566969,41392.603,-0.43591275811195374,0.014898085035383701,0.05353868007659912,-0.01578700542449951,-0.01310929749161005,0.08137915283441544,0.9964720010757446
1762455946.4384208,1762455905,116576198,41321.845,-0.44217461347579956,0.06481887400150299,0.053137026727199554,-0.019070958718657494,-0.01557075884193182,0.08981359004974365,0.9956542253494263
1762455946.440998,1762455905,132503431,41308.495,-0.44282111525535583,0.06970573216676712,0.05295877531170845,-0.017419230192899704,-0.014798902906477451,0.09072715789079666,0.9956134557723999
1762455946.4423814,1762455905,149499516,41292.882,-0.44416674971580505,0.07956324517726898,0.05304688587784767,-0.016604164615273476,-0.016402432695031166,0.09368619322776794,0.9953281879425049
1762455946.4434974,1762455905,202009542,41241.488,-0.4480888247489929,0.10887030512094498,0.052718862891197205,-0.010255258530378342,-0.012785719707608223,0.09898322075605392,0.9949541687965393
1762455946.4447544,1762455905,220539201,41224.215,-0.4488966763019562,0.1137981191277504,0.052730366587638855,-0.010961035266518593,-0.014849590137600899,0.10028793662786484,0.994787335395813
1762455946.445862,1762455905,256997466,41188.865,-0.4518585503101349,0.13359858095645905,0.052512384951114655,-0.01282789371907711,-0.014473776333034039,0.10148554295301437,0.9946489930152893
1762455946.4468238,1762455905,303453929,41143.370,-0.4574190080165863,0.16797541081905365,0.052256498485803604,-0.010076234117150307,-0.015362957492470741,0.10573665052652359,0.994224488735199
1762455946.4498522,1762455905,364143975,41085.708,-0.463929146528244,0.2077527493238449,0.051926132291555405,-0.00981337483972311,-0.013713773339986801,0.11275981366634369,0.9934792518615723
1762455946.4521031,1762455905,379753571,41072.350,-0.4657931327819824,0.21768102049827576,0.052027344703674316,-0.011551214382052422,-0.017309263348579407,0.11374644190073013,0.9932919144630432
1762455946.4526956,1762455905,395219014,41057.477,-0.4676128029823303,0.22745084762573242,0.05180547013878822,-0.010711608454585075,-0.01462419144809246,0.11518821865320206,0.9931782484054565
1762455946.4539647,1762455905,410089200,41043.875,-0.46936407685279846,0.23760543763637543,0.05185560882091522,-0.012924370355904102,-0.01624835468828678,0.11931247264146805,0.9926396608352661
1762455946.4607983,1762455905,594939020,40865.859,-0.49153465032577515,0.34576937556266785,0.051036056131124496,-0.014154431410133839,-0.014571198262274265,0.1326417624950409,0.9909558296203613
1762455946.461989,1762455905,610612940,40851.376,-0.49355557560920715,0.3553118407726288,0.050953805446624756,-0.01235796045511961,-0.015960881486535072,0.13519549369812012,0.9906133413314819
1762455946.467661,1762455905,763780661,40703.880,-0.5142854452133179,0.4435632824897766,0.050203464925289154,-0.01489652507007122,-0.018007593229413033,0.146958127617836,0.9888666272163391
1762455946.495678,1762455905,794766861,40700.911,-0.5191230177879333,0.46279436349868774,0.05003257095813751,-0.011574546806514263,-0.015907924622297287,0.14909741282463074,0.9886267781257629
1762455946.6634276,1762455905,902546621,40760.881,-0.5360585451126099,0.5260661244392395,0.04941956698894501,-0.013970299623906612,-0.017587095499038696,0.16176046431064606,0.9865744709968567
1762455946.6641364,1762455905,918006756,40746.130,-0.5388839840888977,0.5362116694450378,0.049421947449445724,-0.017111150547862053,-0.015244618058204651,0.16247229278087616,0.9864469766616821
1762455946.7118075,1762455905,948282532,40763.525,-0.5431227684020996,0.5510129928588867,0.04937385022640228,-0.02048974111676216,-0.01647798903286457,0.16333483159542084,0.9862202405929565
1762455946.7478597,1762455905,979646923,40768.213,-0.5488495230674744,0.570054292678833,0.049088168889284134,-0.015393569134175777,-0.017073968425393105,0.1672360748052597,0.9856488704681396
1762455946.780755,1762455906,25903989,40754.851,-0.5559879541397095,0.5943295955657959,0.04866598919034004,-0.015378034673631191,-0.01677727699279785,0.16930514574050903,0.9853008389472961
1762455947.0478406,1762455906,87379540,40960.461,-0.5675991773605347,0.632840096950531,0.048170581459999084,-0.012952897697687149,-0.016196981072425842,0.1712067425251007,0.9850168824195862
1762455947.0570533,1762455906,117548947,40939.504,-0.5735130906105042,0.6522614359855652,0.04828088358044624,-0.015266464091837406,-0.015986118465662003,0.17019353806972504,0.9851627945899963
1762455947.079821,1762455906,179343183,40900.478,-0.5836931467056274,0.6861885190010071,0.04757879301905632,-0.015619960613548756,-0.015833469107747078,0.17026810348033905,0.9851468205451965
1762455947.0810797,1762455906,272689824,40808.390,-0.5994040369987488,0.7394205927848816,0.04721502587199211,-0.011754150502383709,-0.015815066173672676,0.1700560301542282,0.9852373600006104
1762455947.0823748,1762455906,318540064,40763.835,-0.608410120010376,0.7683579921722412,0.046942006796598434,-0.011940239928662777,-0.017461076378822327,0.16841234266757965,0.9854897260665894
1762455947.083433,1762455906,334782841,40748.650,-0.6098051071166992,0.7732911109924316,0.04713166877627373,-0.011739211156964302,-0.017276030033826828,0.16871881484985352,0.9854428768157959
1762455947.0910606,1762455906,369629938,40721.431,-0.6155965328216553,0.7926193475723267,0.047079529613256454,-0.013496882282197475,-0.018534941598773003,0.1684952825307846,0.9854357838630676
1762455947.0918493,1762455906,387361730,40704.488,-0.6182769536972046,0.8019703030586243,0.04701828956604004,-0.007853839546442032,-0.015429391525685787,0.1698872447013855,0.9853115081787109
1762455947.1067088,1762455906,405148279,40701.560,-0.6211050748825073,0.8114154934883118,0.047071460634469986,-0.0066012125462293625,-0.016490953043103218,0.1707560122013092,0.9851532578468323
1762455947.1225681,1762455906,421655824,40700.912,-0.6240739226341248,0.8212052583694458,0.047037042677402496,-0.010516458190977573,-0.017291279509663582,0.16948874294757843,0.9853243827819824
1762455947.1447499,1762455906,438405927,40706.344,-0.6269017457962036,0.8307147026062012,0.0469629131257534,-0.008057496510446072,-0.01710088923573494,0.16946111619472504,0.9853555560112
1762455947.154852,1762455906,453837847,40701.014,-0.6283626556396484,0.8354812860488892,0.04695231467485428,-0.004709395579993725,-0.014029438607394695,0.17009243369102478,0.985317051410675
1762455947.171689,1762455906,471057982,40700.631,-0.6313853859901428,0.8451917171478271,0.0470532551407814,-0.009833796881139278,-0.01805735193192959,0.17058056592941284,0.985129177570343
1762455947.206461,1762455906,503174983,40703.286,-0.6386884450912476,0.8693891763687134,0.04710704833269119,-0.0077559310011565685,-0.01730007492005825,0.17085114121437073,0.9851145148277283
1762455947.2219257,1762455906,518333893,40703.592,-0.6416893601417542,0.8793237805366516,0.04700133949518204,-0.011536333709955215,-0.018185598775744438,0.1712626814842224,0.9849900007247925
1762455947.2937887,1762455906,549153243,40744.635,-0.6474187970161438,0.8985633850097656,0.047105468809604645,-0.018466712906956673,-0.019861392676830292,0.17218658328056335,0.9846909642219543
1762455947.3054483,1762455906,565186985,40740.261,-0.650309145450592,0.9078515768051147,0.04720098152756691,-0.009831232018768787,-0.01748284511268139,0.17143243551254272,0.984991729259491
1762455947.3558774,1762455906,611711543,40744.166,-0.6595339775085449,0.9381551742553711,0.04736096039414406,-0.02519022673368454,-0.019688483327627182,0.17034265398979187,0.9848660826683044
1762455947.4246945,1762455906,687743064,40736.952,-0.6725702285766602,0.9813856482505798,0.04725073277950287,-0.010935812257230282,-0.017013590782880783,0.17040503025054932,0.985166609287262
1762455947.5304375,1762455906,780060732,40750.377,-0.6885992884635925,1.0343496799468994,0.04738817736506462,-0.016052136197686195,-0.018422788009047508,0.1719244122505188,0.984807014465332
1762455947.5340343,1762455906,796523649,40737.511,-0.6916048526763916,1.0442520380020142,0.04731573536992073,-0.02410907670855522,-0.024013441056013107,0.17213821411132812,0.9844849705696106
1762455947.5705552,1762455906,812031486,40758.524,-0.6947486400604248,1.0539718866348267,0.04731393977999687,-0.02554827183485031,-0.025627218186855316,0.1725279837846756,0.984339714050293
1762455947.8875813,1762455906,903753059,40983.828,-0.7109234929084778,1.107202410697937,0.046949055045843124,-0.021788865327835083,-0.022967977449297905,0.17363221943378448,0.9843015670776367
1762455947.8888066,1762455906,919934864,40968.872,-0.71387779712677,1.1167114973068237,0.04697480797767639,-0.021599402651190758,-0.023092404007911682,0.17385871708393097,0.9842628836631775
1762455947.8898778,1762455906,935225565,40954.652,-0.7169493436813354,1.1265912055969238,0.04691288247704506,-0.022923581302165985,-0.022508785128593445,0.17468366026878357,0.9841004014015198
1762455947.8905606,1762455906,950681929,40939.879,-0.7183700203895569,1.1314972639083862,0.04714277759194374,-0.0231796782463789,-0.022731855511665344,0.17481526732444763,0.98406583070755
1762455947.8918383,1762455906,965858089,40925.980,-0.7212822437286377,1.141239047050476,0.047097720205783844,-0.02230876497924328,-0.021663028746843338,0.17256034910678864,0.9845079779624939
1762455947.8927429,1762455907,12961562,40879.781,-0.7304750084877014,1.17054283618927,0.04681503400206566,-0.02711673080921173,-0.02502843551337719,0.17424869537353516,0.9840099811553955
1762455947.9051538,1762455907,89261343,40815.892,-0.7437173128128052,1.2141737937927246,0.046867791563272476,-0.027998050674796104,-0.02574155293405056,0.17385031282901764,0.9840373992919922
1762455947.9337032,1762455907,218846737,40714.856,-0.7659554481506348,1.2866849899291992,0.0464746318757534,-0.029920991510152817,-0.029685016721487045,0.1775015890598297,0.9832175374031067
1762455947.968656,1762455907,251802742,40716.853,-0.7719817757606506,1.3060945272445679,0.04633444547653198,-0.028644807636737823,-0.026881340891122818,0.1759759932756424,0.9836103320121765
1762455947.969348,1762455907,266639753,40702.708,-0.7750403881072998,1.315987467765808,0.04624779149889946,-0.02887166477739811,-0.027237432077527046,0.1765531450510025,0.9834904670715332
1762455947.9945095,1762455907,284204346,40710.305,-0.7781841158866882,1.3257849216461182,0.046354737132787704,-0.03038620576262474,-0.027127303183078766,0.17875340580940247,0.9830504059791565
1762455948.0116844,1762455907,301016329,40710.668,-0.7811610102653503,1.3352898359298706,0.04618341848254204,-0.030266255140304565,-0.029738692566752434,0.17574182152748108,0.9835214614868164
1762455948.072542,1762455907,365039061,40707.503,-0.7931482791900635,1.3741097450256348,0.04595378413796425,-0.034022681415081024,-0.02833886258304119,0.17628540098667145,0.983342707157135
1762455948.1647696,1762455907,427485126,40737.284,-0.8034119606018066,1.4075264930725098,0.045768313109874725,-0.02634064294397831,-0.02846871316432953,0.17615942656993866,0.9835973381996155
1762455948.166317,1762455907,442425013,40723.892,-0.8063870072364807,1.4170982837677002,0.045668039470911026,-0.0295014139264822,-0.030632147565484047,0.17618031799793243,0.9834388494491577
1762455948.2587724,1762455907,504719523,40754.053,-0.818487823009491,1.4558016061782837,0.04538708180189133,-0.028336219489574432,-0.030293505638837814,0.17554226517677307,0.9835976958274841
1762455948.2593024,1762455907,520941626,40738.361,-0.8213360905647278,1.4651029109954834,0.045506950467824936,-0.02978886477649212,-0.0326513908803463,0.17637206614017487,0.9833307862281799
1762455948.2637885,1762455907,536343724,40727.445,-0.8244374990463257,1.4748610258102417,0.04551495984196663,-0.03183326870203018,-0.0316668376326561,0.17679180204868317,0.983223557472229
